origin_id_pg,destination_id,destination_name,rank_diff,cost_diff,length_diff
66,1,Terrace,0,0.15,525.30
66,2,Vancouver,0,0.15,-106.97
66,3,Mackenzie,0,0.14,442.65
66,4,Prince George,0,0.15,204.15
66,5,Quesnel,0,0.15,45.67
66,6,Williams Lake,0,0.15,-72.72
66,7,McMahon Gas Plant,0,0.15,572.23
66,8,Kamloops,0,0.15,-97.44
66,9,Castlegar,0,-1.46,-53813.68
66,10,Elkford,0,0.15,-49.34
67,1,Terrace,0,-0.15,-451.33
67,2,Vancouver,0,-0.16,-1083.60
67,3,Mackenzie,0,-0.16,-533.98
67,4,Prince George,0,-0.15,-772.47
67,5,Quesnel,0,-0.16,-930.95
67,6,Williams Lake,0,-0.15,-1049.35
67,7,McMahon Gas Plant,0,-0.16,-404.40
67,8,Kamloops,0,-0.15,-1074.06
67,9,Castlegar,0,-1.76,-54790.31
67,10,Elkford,0,-0.15,-1025.97
68,1,Terrace,0,-0.12,-344.79
68,2,Vancouver,0,-0.12,-977.06
68,3,Mackenzie,0,-0.13,-427.44
68,4,Prince George,0,-0.12,-665.94
68,5,Quesnel,0,-0.12,-824.43
68,6,Williams Lake,0,-0.12,-942.82
68,7,McMahon Gas Plant,0,-0.12,-297.86
68,8,Kamloops,0,-0.12,-967.53
68,9,Castlegar,0,-1.73,-54683.78
68,10,Elkford,0,-0.12,-919.44
69,1,Terrace,0,0.00,52.53
69,2,Vancouver,0,0.00,-579.74
69,3,Mackenzie,0,0.01,-30.12
69,4,Prince George,0,0.00,-268.61
69,5,Quesnel,0,0.00,-427.10
69,6,Williams Lake,0,0.00,-545.48
69,7,McMahon Gas Plant,0,0.00,99.46
69,8,Kamloops,0,0.00,-570.20
69,9,Castlegar,0,-1.60,-54286.46
69,10,Elkford,0,0.00,-522.11
70,1,Terrace,0,0.16,551.35
70,2,Vancouver,0,0.16,-80.92
70,3,Mackenzie,0,0.15,468.70
70,4,Prince George,0,0.16,230.20
70,5,Quesnel,0,0.16,71.72
70,6,Williams Lake,0,0.15,-46.67
70,7,McMahon Gas Plant,0,0.15,598.28
70,8,Kamloops,0,0.15,-71.39
70,9,Castlegar,0,-1.45,-53787.63
70,10,Elkford,0,0.16,-23.29
65,1,Terrace,0,-0.14,-383.79
65,2,Vancouver,0,-0.13,-1016.06
65,3,Mackenzie,0,-0.13,-466.44
65,4,Prince George,0,-0.14,-704.94
65,5,Quesnel,0,-0.13,-863.42
65,6,Williams Lake,0,-0.14,-981.81
65,7,McMahon Gas Plant,0,-0.14,-336.86
65,8,Kamloops,0,-0.14,-1006.53
65,9,Castlegar,0,-1.73,-54722.78
65,10,Elkford,0,-0.14,-958.44
71,1,Terrace,0,0.22,749.35
71,2,Vancouver,0,0.22,117.08
71,3,Mackenzie,0,0.21,666.70
71,4,Prince George,0,0.22,428.20
71,5,Quesnel,0,0.22,269.72
71,6,Williams Lake,0,0.22,151.33
71,7,McMahon Gas Plant,0,0.21,796.28
71,8,Kamloops,0,0.22,126.61
71,9,Castlegar,0,-1.39,-53589.64
71,10,Elkford,0,0.22,174.70
72,1,Terrace,0,-0.55,-1741.44
72,2,Vancouver,0,-0.55,-2373.71
72,3,Mackenzie,0,-0.55,-1824.09
72,4,Prince George,0,-0.56,-2062.58
72,5,Quesnel,0,-0.55,-2221.07
72,6,Williams Lake,0,-0.56,-2339.46
72,7,McMahon Gas Plant,0,-0.56,-1694.51
72,8,Kamloops,0,-0.55,-2364.17
72,9,Castlegar,0,-2.15,-56080.43
72,10,Elkford,0,-0.56,-2316.09
73,1,Terrace,0,0.00,52.53
73,2,Vancouver,0,0.00,-579.74
73,3,Mackenzie,0,0.01,-30.12
73,4,Prince George,0,0.00,-268.61
73,5,Quesnel,0,0.00,-427.10
73,6,Williams Lake,0,0.00,-545.48
73,7,McMahon Gas Plant,0,0.00,99.46
73,8,Kamloops,0,0.00,-570.20
73,9,Castlegar,0,-1.60,-54286.46
73,10,Elkford,0,0.00,-522.11
74,1,Terrace,0,0.09,348.53
74,2,Vancouver,0,0.10,-283.74
74,3,Mackenzie,0,0.10,265.88
74,4,Prince George,0,0.09,27.38
74,5,Quesnel,0,0.09,-131.11
74,6,Williams Lake,0,0.09,-249.50
74,7,McMahon Gas Plant,0,0.09,395.46
74,8,Kamloops,0,0.09,-274.21
74,9,Castlegar,0,-1.50,-53990.46
74,10,Elkford,0,0.09,-226.12
75,1,Terrace,0,-0.03,-56.28
75,2,Vancouver,0,-0.03,-688.55
75,3,Mackenzie,0,-0.03,-138.93
75,4,Prince George,0,-0.04,-377.42
75,5,Quesnel,0,-0.03,-535.91
75,6,Williams Lake,0,-0.03,-654.29
75,7,McMahon Gas Plant,0,-0.03,-9.35
75,8,Kamloops,0,-0.03,-679.01
75,9,Castlegar,0,-1.63,-54395.27
75,10,Elkford,0,-0.04,-630.93
76,1,Terrace,0,-0.03,-53.32
76,2,Vancouver,0,-0.03,-685.59
76,3,Mackenzie,0,-0.03,-135.97
76,4,Prince George,0,-0.04,-374.46
76,5,Quesnel,0,-0.03,-532.95
76,6,Williams Lake,0,-0.03,-651.34
76,7,McMahon Gas Plant,0,-0.03,-6.39
76,8,Kamloops,0,-0.03,-676.05
76,9,Castlegar,0,-1.63,-54392.31
76,10,Elkford,0,-0.04,-627.97
77,1,Terrace,0,-0.03,-51.11
77,2,Vancouver,0,-0.03,-683.38
77,3,Mackenzie,0,-0.03,-133.75
77,4,Prince George,0,-0.03,-372.25
77,5,Quesnel,0,-0.03,-530.73
77,6,Williams Lake,0,-0.03,-649.12
77,7,McMahon Gas Plant,0,-0.03,-4.17
77,8,Kamloops,0,-0.03,-673.84
77,9,Castlegar,0,-1.63,-54390.09
77,10,Elkford,0,-0.03,-625.75
78,1,Terrace,0,-0.01,21.75
78,2,Vancouver,0,-0.01,-610.52
78,3,Mackenzie,0,0.00,-60.90
78,4,Prince George,0,-0.01,-299.40
78,5,Quesnel,0,-0.01,-457.88
78,6,Williams Lake,0,-0.01,-576.28
78,7,McMahon Gas Plant,0,-0.01,68.68
78,8,Kamloops,0,-0.01,-600.99
78,9,Castlegar,0,-1.61,-54317.24
78,10,Elkford,0,-0.01,-552.90
80,1,Terrace,0,0.00,51.83
80,2,Vancouver,0,0.00,-580.44
80,3,Mackenzie,0,0.00,-30.82
80,4,Prince George,0,0.00,-269.32
80,5,Quesnel,0,0.00,-427.80
80,6,Williams Lake,0,0.00,-546.19
80,7,McMahon Gas Plant,0,0.00,98.76
80,8,Kamloops,0,0.00,-570.91
80,9,Castlegar,0,-1.60,-54287.16
80,10,Elkford,0,0.00,-522.81
81,1,Terrace,0,0.23,799.44
81,2,Vancouver,0,0.24,167.17
81,3,Mackenzie,0,0.23,716.79
81,4,Prince George,0,0.23,478.29
81,5,Quesnel,0,0.24,319.82
81,6,Williams Lake,0,0.23,201.42
81,7,McMahon Gas Plant,0,0.23,846.37
81,8,Kamloops,0,0.23,176.70
81,9,Castlegar,0,-1.37,-53539.54
81,10,Elkford,0,0.23,224.80
79,1,Terrace,0,-0.26,-802.73
79,2,Vancouver,0,-0.26,-1435.00
79,3,Mackenzie,0,-0.26,-885.38
79,4,Prince George,0,-0.27,-1123.87
79,5,Quesnel,0,-0.26,-1282.36
79,6,Williams Lake,0,-0.27,-1400.75
79,7,McMahon Gas Plant,0,-0.27,-755.80
79,8,Kamloops,0,-0.26,-1425.46
79,9,Castlegar,0,-1.86,-55141.72
79,10,Elkford,0,-0.27,-1377.38
82,1,Terrace,0,0.00,51.83
82,2,Vancouver,0,0.00,-580.44
82,3,Mackenzie,0,0.00,-30.82
82,4,Prince George,0,0.00,-269.32
82,5,Quesnel,0,0.00,-427.80
82,6,Williams Lake,0,0.00,-546.19
82,7,McMahon Gas Plant,0,0.00,98.76
82,8,Kamloops,0,0.00,-570.91
82,9,Castlegar,0,-1.60,-54287.16
82,10,Elkford,0,0.00,-522.81
83,1,Terrace,0,-0.14,-407.25
83,2,Vancouver,0,-0.14,-1039.52
83,3,Mackenzie,0,-0.14,-489.90
83,4,Prince George,0,-0.14,-728.39
83,5,Quesnel,0,-0.14,-886.88
83,6,Williams Lake,0,-0.15,-1005.26
83,7,McMahon Gas Plant,0,-0.15,-360.32
83,8,Kamloops,0,-0.14,-1029.98
83,9,Castlegar,0,-1.74,-54746.24
83,10,Elkford,0,-0.14,-981.89
84,1,Terrace,0,-0.03,-61.90
84,2,Vancouver,0,-0.03,-694.17
84,3,Mackenzie,0,-0.03,-144.55
84,4,Prince George,0,-0.04,-383.04
84,5,Quesnel,0,-0.03,-541.53
84,6,Williams Lake,0,-0.04,-659.91
84,7,McMahon Gas Plant,0,-0.04,-14.97
84,8,Kamloops,0,-0.03,-684.63
84,9,Castlegar,0,-1.63,-54400.88
84,10,Elkford,0,-0.04,-636.54
85,1,Terrace,0,0.03,126.28
85,2,Vancouver,0,0.02,-505.99
85,3,Mackenzie,0,0.03,43.62
85,4,Prince George,0,0.02,-194.87
85,5,Quesnel,0,0.02,-353.35
85,6,Williams Lake,0,0.03,-471.74
85,7,McMahon Gas Plant,0,0.03,173.20
85,8,Kamloops,0,0.03,-496.46
85,9,Castlegar,0,-1.58,-54212.71
85,10,Elkford,0,0.02,-448.37
86,1,Terrace,0,0.01,50.69
86,2,Vancouver,0,0.00,-581.58
86,3,Mackenzie,0,0.00,-31.96
86,4,Prince George,0,0.00,-270.45
86,5,Quesnel,0,0.00,-428.94
86,6,Williams Lake,0,0.01,-547.33
86,7,McMahon Gas Plant,0,0.00,97.62
86,8,Kamloops,0,0.01,-572.04
86,9,Castlegar,0,-1.60,-54288.30
86,10,Elkford,0,0.00,-523.96
87,1,Terrace,0,0.01,50.69
87,2,Vancouver,0,0.00,-581.58
87,3,Mackenzie,0,0.00,-31.96
87,4,Prince George,0,0.00,-270.45
87,5,Quesnel,0,0.00,-428.94
87,6,Williams Lake,0,0.01,-547.33
87,7,McMahon Gas Plant,0,0.00,97.62
87,8,Kamloops,0,0.01,-572.04
87,9,Castlegar,0,-1.60,-54288.30
87,10,Elkford,0,0.00,-523.96
88,1,Terrace,0,-0.09,-258.44
88,2,Vancouver,0,-0.09,-890.71
88,3,Mackenzie,0,-0.09,-341.09
88,4,Prince George,0,-0.10,-579.58
88,5,Quesnel,0,-0.10,-738.06
88,6,Williams Lake,0,-0.10,-856.45
88,7,McMahon Gas Plant,0,-0.10,-211.51
88,8,Kamloops,0,-0.09,-881.17
88,9,Castlegar,0,-1.69,-54597.42
88,10,Elkford,0,-0.10,-833.08
90,1,Terrace,0,-0.03,-53.19
90,2,Vancouver,0,-0.04,-685.46
90,3,Mackenzie,0,-0.03,-135.84
90,4,Prince George,0,-0.03,-374.33
90,5,Quesnel,0,-0.04,-532.82
90,6,Williams Lake,0,-0.03,-651.22
90,7,McMahon Gas Plant,0,-0.03,-6.26
90,8,Kamloops,0,-0.03,-675.92
90,9,Castlegar,0,-1.64,-54392.18
90,10,Elkford,0,-0.03,-627.84
91,1,Terrace,0,0.01,52.21
91,2,Vancouver,0,0.00,-580.06
91,3,Mackenzie,0,0.00,-30.45
91,4,Prince George,0,0.00,-268.94
91,5,Quesnel,0,0.00,-427.43
91,6,Williams Lake,0,0.01,-545.81
91,7,McMahon Gas Plant,0,0.00,99.13
91,8,Kamloops,0,0.01,-570.53
91,9,Castlegar,0,-1.60,-54286.79
91,10,Elkford,0,0.00,-522.45
92,1,Terrace,0,0.01,50.69
92,2,Vancouver,0,0.00,-581.58
92,3,Mackenzie,0,0.00,-31.96
92,4,Prince George,0,0.00,-270.45
92,5,Quesnel,0,0.00,-428.94
92,6,Williams Lake,0,0.01,-547.33
92,7,McMahon Gas Plant,0,0.00,97.62
92,8,Kamloops,0,0.01,-572.04
92,9,Castlegar,0,-1.60,-54288.30
92,10,Elkford,0,0.00,-523.96
93,1,Terrace,0,0.00,51.83
93,2,Vancouver,0,0.00,-580.44
93,3,Mackenzie,0,0.00,-30.82
93,4,Prince George,0,0.00,-269.32
93,5,Quesnel,0,0.00,-427.80
93,6,Williams Lake,0,0.00,-546.19
93,7,McMahon Gas Plant,0,0.00,98.76
93,8,Kamloops,0,0.00,-570.91
93,9,Castlegar,0,-1.60,-54287.16
93,10,Elkford,0,0.00,-522.81
94,1,Terrace,0,-0.08,-238.83
94,2,Vancouver,0,-0.09,-871.10
94,3,Mackenzie,0,-0.09,-321.48
94,4,Prince George,0,-0.09,-559.97
94,5,Quesnel,0,-0.09,-718.46
94,6,Williams Lake,0,-0.09,-836.85
94,7,McMahon Gas Plant,0,-0.10,-191.90
94,8,Kamloops,0,-0.08,-861.56
94,9,Castlegar,0,-1.69,-54577.82
94,10,Elkford,0,-0.09,-813.48
95,1,Terrace,0,-0.03,-53.19
95,2,Vancouver,0,-0.04,-685.46
95,3,Mackenzie,0,-0.03,-135.84
95,4,Prince George,0,-0.03,-374.33
95,5,Quesnel,0,-0.04,-532.82
95,6,Williams Lake,0,-0.03,-651.22
95,7,McMahon Gas Plant,0,-0.03,-6.26
95,8,Kamloops,0,-0.03,-675.92
95,9,Castlegar,0,-1.64,-54392.18
95,10,Elkford,0,-0.03,-627.84
96,1,Terrace,0,-0.09,-264.39
96,2,Vancouver,0,-0.10,-896.66
96,3,Mackenzie,0,-0.10,-347.04
96,4,Prince George,0,-0.10,-585.53
96,5,Quesnel,0,-0.10,-744.01
96,6,Williams Lake,0,-0.10,-862.40
96,7,McMahon Gas Plant,0,-0.10,-217.46
96,8,Kamloops,0,-0.09,-887.12
96,9,Castlegar,0,-1.70,-54603.37
96,10,Elkford,0,-0.10,-839.03
97,1,Terrace,0,-0.08,-238.83
97,2,Vancouver,0,-0.09,-871.10
97,3,Mackenzie,0,-0.09,-321.48
97,4,Prince George,0,-0.09,-559.97
97,5,Quesnel,0,-0.09,-718.46
97,6,Williams Lake,0,-0.09,-836.85
97,7,McMahon Gas Plant,0,-0.10,-191.90
97,8,Kamloops,0,-0.08,-861.56
97,9,Castlegar,0,-1.69,-54577.82
97,10,Elkford,0,-0.09,-813.48
89,1,Terrace,0,-0.03,-53.19
89,2,Vancouver,0,-0.04,-685.46
89,3,Mackenzie,0,-0.03,-135.84
89,4,Prince George,0,-0.03,-374.33
89,5,Quesnel,0,-0.04,-532.82
89,6,Williams Lake,0,-0.03,-651.22
89,7,McMahon Gas Plant,0,-0.03,-6.26
89,8,Kamloops,0,-0.03,-675.92
89,9,Castlegar,0,-1.64,-54392.18
89,10,Elkford,0,-0.03,-627.84
98,1,Terrace,0,-0.03,-53.19
98,2,Vancouver,0,-0.04,-685.46
98,3,Mackenzie,0,-0.03,-135.84
98,4,Prince George,0,-0.03,-374.33
98,5,Quesnel,0,-0.04,-532.82
98,6,Williams Lake,0,-0.03,-651.22
98,7,McMahon Gas Plant,0,-0.03,-6.26
98,8,Kamloops,0,-0.03,-675.92
98,9,Castlegar,0,-1.64,-54392.18
98,10,Elkford,0,-0.03,-627.84
99,1,Terrace,0,-0.02,-25.31
99,2,Vancouver,0,-0.03,-657.58
99,3,Mackenzie,0,-0.03,-107.96
99,4,Prince George,0,-0.03,-346.45
99,5,Quesnel,0,-0.03,-504.94
99,6,Williams Lake,0,-0.02,-623.32
99,7,McMahon Gas Plant,0,-0.02,21.62
99,8,Kamloops,0,-0.02,-648.04
99,9,Castlegar,0,-1.63,-54364.30
99,10,Elkford,0,-0.02,-599.95
100,1,Terrace,0,0.00,52.69
100,2,Vancouver,0,0.00,-579.58
100,3,Mackenzie,0,0.00,-29.96
100,4,Prince George,0,0.00,-268.45
100,5,Quesnel,0,0.00,-426.93
100,6,Williams Lake,0,0.00,-545.33
100,7,McMahon Gas Plant,0,0.00,99.62
100,8,Kamloops,0,0.00,-570.04
100,9,Castlegar,0,-1.60,-54286.29
100,10,Elkford,0,0.00,-521.95
101,1,Terrace,0,0.00,56.15
101,2,Vancouver,0,0.00,-576.12
101,3,Mackenzie,0,0.00,-26.50
101,4,Prince George,0,0.00,-265.00
101,5,Quesnel,0,0.00,-423.49
101,6,Williams Lake,0,0.00,-541.87
101,7,McMahon Gas Plant,0,0.00,103.08
101,8,Kamloops,0,0.00,-566.59
101,9,Castlegar,0,-1.60,-54282.83
101,10,Elkford,0,0.01,-518.49
102,1,Terrace,0,0.00,56.15
102,2,Vancouver,0,0.00,-576.12
102,3,Mackenzie,0,0.00,-26.50
102,4,Prince George,0,0.00,-265.00
102,5,Quesnel,0,0.00,-423.49
102,6,Williams Lake,0,0.00,-541.87
102,7,McMahon Gas Plant,0,0.00,103.08
102,8,Kamloops,0,0.00,-566.59
102,9,Castlegar,0,-1.60,-54282.83
102,10,Elkford,0,0.01,-518.49
103,1,Terrace,0,0.00,57.25
103,2,Vancouver,0,0.00,-575.01
103,3,Mackenzie,0,0.00,-25.40
103,4,Prince George,0,0.00,-263.89
103,5,Quesnel,0,0.00,-422.38
103,6,Williams Lake,0,0.00,-540.76
103,7,McMahon Gas Plant,0,0.00,104.18
103,8,Kamloops,0,0.00,-565.48
103,9,Castlegar,0,-1.60,-54281.74
103,10,Elkford,0,0.00,-517.40
104,1,Terrace,0,0.00,57.25
104,2,Vancouver,0,0.00,-575.01
104,3,Mackenzie,0,0.00,-25.40
104,4,Prince George,0,0.00,-263.89
104,5,Quesnel,0,0.00,-422.38
104,6,Williams Lake,0,0.00,-540.76
104,7,McMahon Gas Plant,0,0.00,104.18
104,8,Kamloops,0,0.00,-565.48
104,9,Castlegar,0,-1.60,-54281.74
104,10,Elkford,0,0.00,-517.40
105,1,Terrace,0,0.00,57.25
105,2,Vancouver,0,0.00,-575.01
105,3,Mackenzie,0,0.00,-25.40
105,4,Prince George,0,0.00,-263.89
105,5,Quesnel,0,0.00,-422.38
105,6,Williams Lake,0,0.00,-540.76
105,7,McMahon Gas Plant,0,0.00,104.18
105,8,Kamloops,0,0.00,-565.48
105,9,Castlegar,0,-1.60,-54281.74
105,10,Elkford,0,0.00,-517.40
106,1,Terrace,0,0.00,57.25
106,2,Vancouver,0,0.00,-575.01
106,3,Mackenzie,0,0.00,-25.40
106,4,Prince George,0,0.00,-263.89
106,5,Quesnel,0,0.00,-422.38
106,6,Williams Lake,0,0.00,-540.76
106,7,McMahon Gas Plant,0,0.00,104.18
106,8,Kamloops,0,0.00,-565.48
106,9,Castlegar,0,-1.60,-54281.74
106,10,Elkford,0,0.00,-517.40
107,1,Terrace,0,0.00,56.15
107,2,Vancouver,0,0.00,-576.12
107,3,Mackenzie,0,0.00,-26.50
107,4,Prince George,0,0.00,-265.00
107,5,Quesnel,0,0.00,-423.49
107,6,Williams Lake,0,0.00,-541.87
107,7,McMahon Gas Plant,0,0.00,103.08
107,8,Kamloops,0,0.00,-566.59
107,9,Castlegar,0,-1.60,-54282.83
107,10,Elkford,0,0.01,-518.49
108,1,Terrace,0,0.00,56.15
108,2,Vancouver,0,0.00,-576.12
108,3,Mackenzie,0,0.00,-26.50
108,4,Prince George,0,0.00,-265.00
108,5,Quesnel,0,0.00,-423.49
108,6,Williams Lake,0,0.00,-541.87
108,7,McMahon Gas Plant,0,0.00,103.08
108,8,Kamloops,0,0.00,-566.59
108,9,Castlegar,0,-1.60,-54282.83
108,10,Elkford,0,0.01,-518.49
109,1,Terrace,0,0.00,56.15
109,2,Vancouver,0,0.00,-576.12
109,3,Mackenzie,0,0.00,-26.50
109,4,Prince George,0,0.00,-265.00
109,5,Quesnel,0,0.00,-423.49
109,6,Williams Lake,0,0.00,-541.87
109,7,McMahon Gas Plant,0,0.00,103.08
109,8,Kamloops,0,0.00,-566.59
109,9,Castlegar,0,-1.60,-54282.83
109,10,Elkford,0,0.01,-518.49
110,1,Terrace,0,0.00,56.15
110,2,Vancouver,0,0.00,-576.12
110,3,Mackenzie,0,0.00,-26.50
110,4,Prince George,0,0.00,-265.00
110,5,Quesnel,0,0.00,-423.49
110,6,Williams Lake,0,0.00,-541.87
110,7,McMahon Gas Plant,0,0.00,103.08
110,8,Kamloops,0,0.00,-566.59
110,9,Castlegar,0,-1.60,-54282.83
110,10,Elkford,0,0.01,-518.49
111,1,Terrace,0,0.00,57.25
111,2,Vancouver,0,0.00,-575.01
111,3,Mackenzie,0,0.00,-25.40
111,4,Prince George,0,0.00,-263.89
111,5,Quesnel,0,0.00,-422.38
111,6,Williams Lake,0,0.00,-540.76
111,7,McMahon Gas Plant,0,0.00,104.18
111,8,Kamloops,0,0.00,-565.48
111,9,Castlegar,0,-1.60,-54281.74
111,10,Elkford,0,0.00,-517.40
112,1,Terrace,0,0.00,56.15
112,2,Vancouver,0,0.00,-576.12
112,3,Mackenzie,0,0.00,-26.50
112,4,Prince George,0,0.00,-265.00
112,5,Quesnel,0,0.00,-423.49
112,6,Williams Lake,0,0.00,-541.87
112,7,McMahon Gas Plant,0,0.00,103.08
112,8,Kamloops,0,0.00,-566.59
112,9,Castlegar,0,-1.60,-54282.83
112,10,Elkford,0,0.01,-518.49
113,1,Terrace,0,0.07,286.86
113,2,Vancouver,0,0.08,-345.41
113,3,Mackenzie,0,0.08,204.21
113,4,Prince George,0,0.07,-34.28
113,5,Quesnel,0,0.08,-192.77
113,6,Williams Lake,0,0.07,-311.15
113,7,McMahon Gas Plant,0,0.07,333.79
113,8,Kamloops,0,0.07,-335.87
113,9,Castlegar,0,-1.53,-54052.12
113,10,Elkford,0,0.07,-287.78
114,1,Terrace,0,-0.03,-53.11
114,2,Vancouver,0,-0.03,-685.38
114,3,Mackenzie,0,-0.03,-135.76
114,4,Prince George,0,-0.04,-374.26
114,5,Quesnel,0,-0.04,-532.75
114,6,Williams Lake,0,-0.03,-651.13
114,7,McMahon Gas Plant,0,-0.03,-6.18
114,8,Kamloops,0,-0.03,-675.85
114,9,Castlegar,0,-1.63,-54392.10
114,10,Elkford,0,-0.03,-627.76
115,1,Terrace,0,-0.03,-32.87
115,2,Vancouver,0,-0.03,-665.13
115,3,Mackenzie,0,-0.03,-115.52
115,4,Prince George,0,-0.02,-354.01
115,5,Quesnel,0,-0.03,-512.49
115,6,Williams Lake,0,-0.03,-630.88
115,7,McMahon Gas Plant,0,-0.03,14.06
115,8,Kamloops,0,-0.03,-655.60
115,9,Castlegar,0,-1.63,-54371.85
115,10,Elkford,0,-0.02,-607.51
116,1,Terrace,0,0.07,282.56
116,2,Vancouver,0,0.07,-349.71
116,3,Mackenzie,0,0.07,199.91
116,4,Prince George,0,0.07,-38.59
116,5,Quesnel,0,0.06,-197.06
116,6,Williams Lake,0,0.07,-315.46
116,7,McMahon Gas Plant,0,0.07,329.49
116,8,Kamloops,0,0.07,-340.18
116,9,Castlegar,0,-1.53,-54056.42
116,10,Elkford,0,0.07,-292.08
117,1,Terrace,0,0.03,143.80
117,2,Vancouver,0,0.03,-488.47
117,3,Mackenzie,0,0.03,61.15
117,4,Prince George,0,0.02,-177.35
117,5,Quesnel,0,0.03,-335.84
117,6,Williams Lake,0,0.03,-454.22
117,7,McMahon Gas Plant,0,0.03,190.72
117,8,Kamloops,0,0.03,-478.94
117,9,Castlegar,0,-1.57,-54195.20
117,10,Elkford,0,0.03,-430.84
118,1,Terrace,0,0.04,188.44
118,2,Vancouver,0,0.04,-443.83
118,3,Mackenzie,0,0.04,105.79
118,4,Prince George,0,0.04,-132.71
118,5,Quesnel,0,0.04,-291.19
118,6,Williams Lake,0,0.04,-409.59
118,7,McMahon Gas Plant,0,0.04,235.37
118,8,Kamloops,0,0.04,-434.30
118,9,Castlegar,0,-1.56,-54150.55
118,10,Elkford,0,0.04,-386.21
119,1,Terrace,0,0.00,58.26
119,2,Vancouver,0,0.00,-574.01
119,3,Mackenzie,0,0.00,-24.39
119,4,Prince George,0,-0.01,-262.89
119,5,Quesnel,0,0.00,-421.37
119,6,Williams Lake,0,0.00,-539.77
119,7,McMahon Gas Plant,0,0.00,105.19
119,8,Kamloops,0,0.00,-564.47
119,9,Castlegar,0,-1.60,-54280.73
119,10,Elkford,0,0.00,-516.39
120,1,Terrace,0,0.10,295.89
120,2,Vancouver,0,0.10,190.26
120,3,Mackenzie,0,0.10,221.94
120,4,Prince George,0,0.10,507.28
120,5,Quesnel,0,0.10,342.89
120,6,Williams Lake,0,0.10,224.50
120,7,McMahon Gas Plant,0,0.10,385.59
120,8,Kamloops,0,0.10,199.79
120,9,Castlegar,0,-1.50,-53516.46
120,10,Elkford,0,0.10,247.88
121,1,Terrace,0,-0.08,-296.83
121,2,Vancouver,0,-0.09,-402.47
121,3,Mackenzie,0,-0.09,-370.79
121,4,Prince George,0,-0.08,-85.43
121,5,Quesnel,0,-0.09,-249.82
121,6,Williams Lake,0,-0.08,-368.22
121,7,McMahon Gas Plant,0,-0.08,-207.14
121,8,Kamloops,0,-0.08,-392.94
121,9,Castlegar,0,-1.69,-54109.18
121,10,Elkford,0,-0.08,-344.84
122,1,Terrace,0,-0.10,-354.87
122,2,Vancouver,0,-0.10,-460.51
122,3,Mackenzie,0,-0.10,-428.83
122,4,Prince George,0,-0.10,-143.47
122,5,Quesnel,0,-0.11,-307.87
122,6,Williams Lake,0,-0.10,-426.26
122,7,McMahon Gas Plant,0,-0.10,-265.18
122,8,Kamloops,0,-0.10,-450.98
122,9,Castlegar,0,-1.70,-54167.23
122,10,Elkford,0,-0.10,-402.88
123,1,Terrace,0,-0.07,-251.86
123,2,Vancouver,0,-0.07,-357.50
123,3,Mackenzie,0,-0.07,-325.82
123,4,Prince George,0,-0.07,-40.46
123,5,Quesnel,0,-0.07,-204.86
123,6,Williams Lake,0,-0.07,-323.25
123,7,McMahon Gas Plant,0,-0.07,-162.17
123,8,Kamloops,0,-0.07,-347.97
123,9,Castlegar,0,-1.67,-54064.22
123,10,Elkford,0,-0.07,-299.87
125,1,Terrace,0,0.01,-10.57
125,2,Vancouver,0,0.00,-116.20
125,3,Mackenzie,0,0.00,-84.52
125,4,Prince George,0,0.01,200.84
125,5,Quesnel,0,0.00,36.44
125,6,Williams Lake,0,0.01,-81.95
125,7,McMahon Gas Plant,0,0.01,79.13
125,8,Kamloops,0,0.01,-106.67
125,9,Castlegar,0,-1.60,-53822.92
125,10,Elkford,0,0.01,-58.57
124,1,Terrace,0,0.06,142.90
124,2,Vancouver,0,0.05,37.26
124,3,Mackenzie,0,0.05,68.94
124,4,Prince George,0,0.05,354.30
124,5,Quesnel,0,0.05,189.91
124,6,Williams Lake,0,0.05,71.51
124,7,McMahon Gas Plant,0,0.05,232.59
124,8,Kamloops,0,0.05,46.79
124,9,Castlegar,0,-1.55,-53669.45
124,10,Elkford,0,0.06,94.89
126,1,Terrace,0,0.03,61.81
126,2,Vancouver,0,-0.02,-214.79
126,3,Mackenzie,0,-0.02,-183.11
126,4,Prince George,0,-0.03,102.25
126,5,Quesnel,0,-0.02,-62.15
126,6,Williams Lake,0,-0.03,-180.54
126,7,McMahon Gas Plant,0,-0.03,-19.46
126,8,Kamloops,0,-0.03,-205.26
126,9,Castlegar,0,-1.62,-53921.51
126,10,Elkford,0,-0.03,-157.16
127,1,Terrace,0,-0.08,-286.07
127,2,Vancouver,0,0.08,133.09
127,3,Mackenzie,0,0.08,164.77
127,4,Prince George,0,0.08,450.12
127,5,Quesnel,0,0.08,285.73
127,6,Williams Lake,0,0.09,167.34
127,7,McMahon Gas Plant,0,0.09,328.42
127,8,Kamloops,0,0.09,142.63
127,9,Castlegar,0,-1.52,-53573.63
127,10,Elkford,0,0.09,190.71
128,1,Terrace,0,-0.02,-121.14
128,2,Vancouver,0,0.03,-31.85
128,3,Mackenzie,0,0.03,-0.17
128,4,Prince George,0,0.03,285.19
128,5,Quesnel,0,0.03,120.79
128,6,Williams Lake,0,0.03,2.41
128,7,McMahon Gas Plant,0,0.03,163.49
128,8,Kamloops,0,0.03,-22.31
128,9,Castlegar,0,-1.57,-53738.56
128,10,Elkford,0,0.04,25.78
